user_name,comment_raw,comment_cleaned,date,news_id,is_reply,collecting_date
[email protected]******,The US lied about this and just trying to make itself look innocent. They leaked the virus from Fort Detrick,The US lied about this and just trying to make itself look innocent. They leaked the virus from Fort Detrick,2020-04-20T08:09:20+08:00,3080527,False,2020-05-19
[email protected]******,@[email protected]******                          China lied about this and just trying to make itself look innocent. They leaked the virus from Wuhans virology lab near the wet market people buy bats for soup,@[email protected]******                          China lied about this and just trying to make itself look innocent. They leaked the virus from Wuhans virology lab near the wet market people buy bats for soup,2020-04-20T21:39:14+08:00,3080527,False,2020-05-19
[email protected]******,China and the WHO did nothing wrong. There was no coverup despite US attempts to rewrite history and deflect blame to cover up their own failures. No other country would have detected and contained a virus like Covid19 as fast and efficiently as China did. The numbers speak for themselves.                   Compare the Chinese detection and reaction to Covid19 to the American coverup of H1N1 which has killed hundreds of thousands of people because it was completely and willfully ignored for months. What a world of a difference.,China and the WHO did nothing wrong. There was no coverup despite US attempts to rewrite history and deflect blame to cover up their own failures. No other country would have detected and contained a virus like Covid19 as fast and efficiently as China did. The numbers speak for themselves.                   Compare the Chinese detection and reaction to Covid19 to the American coverup of H1N1 which has killed hundreds of thousands of people because it was completely and willfully ignored for months. What a world of a difference.,2020-04-19T14:03:28+08:00,3080527,False,2020-05-19
[email protected]******,"Blame game? There is no single culprit; there are many delinquent governments, notably those that have prioritised the economy ahead of citizens‘ health. And then, each government had a duty to prevent the virus from entering other countries. Today for example Jair Bolsonaro fired his health minister in Brazil because he thinks the disease transient and not worth any sacrifice.                  I think presidents like that should be taken to court charged with manslaughter. D Trump certainly is guilty as charged, and if the ZS president deserves to be punished, then so does the Chinese one: he for dereliction of duty for not preventing manslaughters in many countries of the world.                  Dr Tedros? An accomplice to this crime.","Blame game? There is no single culprit; there are many delinquent governments, notably those that have prioritised the economy ahead of citizens‘ health. And then, each government had a duty to prevent the virus from entering other countries. Today for example Jair Bolsonaro fired his health minister in Brazil because he thinks the disease transient and not worth any sacrifice.                  I think presidents like that should be taken to court charged with manslaughter. D Trump certainly is guilty as charged, and if the ZS president deserves to be punished, then so does the Chinese one: he for dereliction of duty for not preventing manslaughters in many countries of the world.                  Dr Tedros? An accomplice to this crime.",2020-04-19T03:03:36+08:00,3080527,False,2020-05-19
Grace USA,Let's stick to the facts of the virus.  China allowed the virus to grow unchecked for several crucial days.  It shut down domestic flights to Wuhan but allowed international flights to continue.  In Chinese it is still called the Wuhan Virus.  Twice in the past SARS virus escaped from a lab in Beijing.  It has blocked crucial access to data and forbidden external investigations.,Let's stick to the facts of the virus.  China allowed the virus to grow unchecked for several crucial days.  It shut down domestic flights to Wuhan but allowed international flights to continue.  In Chinese it is still called the Wuhan Virus.  Twice in the past SARS virus escaped from a lab in Beijing.  It has blocked crucial access to data and forbidden external investigations.,2020-04-18T23:31:59+08:00,3080527,False,2020-05-19
Jim2019,"Trump wants to win reelection so bad that he is willing to do anything to assure his winning in November.  His only achievement since inauguration is the good stock market performance.  Without that, he is bound to fail.  Now due to Covid-19, the stock market is crashed into recession and maybe depression.  He has to find some scapegoat to burden the blame. China is tough and won't let him get away.  Besides he needs China to export masks, PPE, and medical supplies to US. So that leaves only WHO, a defenseless organization.  That is why he is so eager to point fingers at WHO.    Unfortunately, most international community and countries support WHO.","Trump wants to win reelection so bad that he is willing to do anything to assure his winning in November.  His only achievement since inauguration is the good stock market performance.  Without that, he is bound to fail.  Now due to Covid-19, the stock market is crashed into recession and maybe depression.  He has to find some scapegoat to burden the blame. China is tough and won't let him get away.  Besides he needs China to export masks, PPE, and medical supplies to US. So that leaves only WHO, a defenseless organization.  That is why he is so eager to point fingers at WHO.    Unfortunately, most international community and countries support WHO.",2020-04-18T22:24:13+08:00,3080527,False,2020-05-19
canoerider,"no one, no nation should take health advice from the WHO. They should take advice from Trump, he knows everything about science and medicine.","no one, no nation should take health advice from the WHO. They should take advice from Trump, he knows everything about science and medicine.",2020-04-18T22:04:38+08:00,3080527,False,2020-05-19
[email protected]******,Tedros is in the pocket of the CCP. Fire him or screw the WHO.,Tedros is in the pocket of the CCP. Fire him or screw the WHO.,2020-04-18T21:58:39+08:00,3080527,False,2020-05-19
[email protected]******,@[email protected]******                                           The WHO is not an American institution. You can only fire Trump.,@[email protected]******                                           The WHO is not an American institution. You can only fire Trump.,2020-04-19T02:56:58+08:00,3080527,False,2020-05-19
,,,,3080527,False,2020-05-19
,,,,3080533,False,2020-05-19
[email protected]******,"It is entirely possible that #COVID-19 already exists in the US, but it is only treated like the flu; No ""Li Wenliang"" there, so the COVID-19 ""outbreak"" in China firstly!","It is entirely possible that #COVID-19 already exists in the US, but it is only treated like the flu; No ""Li Wenliang"" there, so the COVID-19 ""outbreak"" in China firstly!",2020-04-18T14:44:33+08:00,3080519,False,2020-05-19
T Chan,Chinese labs are a lot better than American labs. We all know that the US bio weapons lab at Fort Detrick had a safety breach while conducting experiments with coronavirus causing the US vaping pneumonia deaths in the middle of 2019.,Chinese labs are a lot better than American labs. We all know that the US bio weapons lab at Fort Detrick had a safety breach while conducting experiments with coronavirus causing the US vaping pneumonia deaths in the middle of 2019.,2020-04-18T11:30:10+08:00,3080519,False,2020-05-19
trojan,"To be fair, Fox News and the American media should also investigate the opposing conspiracy theory that the US military spread the virus in Wuhan. That's plausible too, as the US under Trump has been very antagonistic towards China and hell bent on thwarting China's rise. They probably didn't anticipate that the virus contagion they planted in Wuhan didn't spread widely due to strong Chinese government measures, and the virus was brought back to the US via innocent and innocuous tourists.","To be fair, Fox News and the American media should also investigate the opposing conspiracy theory that the US military spread the virus in Wuhan. That's plausible too, as the US under Trump has been very antagonistic towards China and hell bent on thwarting China's rise. They probably didn't anticipate that the virus contagion they planted in Wuhan didn't spread widely due to strong Chinese government measures, and the virus was brought back to the US via innocent and innocuous tourists.",2020-04-18T11:13:12+08:00,3080519,False,2020-05-19
[email protected]******,"Ah, Fox News is getting desperate. Look at Steve Bannon, so desperate.","Ah, Fox News is getting desperate. Look at Steve Bannon, so desperate.",2020-04-18T09:24:20+08:00,3080519,False,2020-05-19
,,,,3080519,False,2020-05-19
[email protected]******,"It is wrong to say that Chinese diplomats and foreign policy experts have said ""Beijing should scale back its combative efforts to change the narrative over the coronavirus pandemic and rein in rising nationalist sentiment because the attempts have backfired and hurt its international reputation"".  China is nothing wrong in reporting the fact on the French nursing home problem and the African problems in Guangzhou. China must defend its trust and credibilty against the mistakes of other countries. Foreign countries should also know that unwarranted criticism of China would hurt their relation with China.","It is wrong to say that Chinese diplomats and foreign policy experts have said ""Beijing should scale back its combative efforts to change the narrative over the coronavirus pandemic and rein in rising nationalist sentiment because the attempts have backfired and hurt its international reputation"".  China is nothing wrong in reporting the fact on the French nursing home problem and the African problems in Guangzhou. China must defend its trust and credibilty against the mistakes of other countries. Foreign countries should also know that unwarranted criticism of China would hurt their relation with China.",2020-04-20T02:04:08+08:00,3080485,False,2020-05-19
[email protected]******,"Xi's arrogant racist-nationalist Han chauvinism, his inflated sense of China's place as the No. 1 nation, his triumphalist denigration of other peoples, not to mention his locking up the entire population of Tibet and East Turkestan --  follows directly from the arrogance and complacency of Qing Emperor Qianlong.","Xi's arrogant racist-nationalist Han chauvinism, his inflated sense of China's place as the No. 1 nation, his triumphalist denigration of other peoples, not to mention his locking up the entire population of Tibet and East Turkestan --  follows directly from the arrogance and complacency of Qing Emperor Qianlong.",2020-04-19T22:03:02+08:00,3080485,False,2020-05-19
mike4ty4,"I also want to come out here and say that I find one of the criticisms of Chinese governance that I do actually most heavily agree with relates to its secrecy and lack of transparency & maintaining at least a reasonable level of free discourse (there are more I could say regarding the ""flipside"" here but I'm a) a bit #suppressed rn and b) pressed for time rn). Even if I think it has been unfairly maligned in other instances - actually, precisely *because* I think so, since I can see that secrecy as working against its being able to adequately deal here. I can see how it can help feed things like this kind of diplomacy since the kind I mentioned in my post would require the governors to actually acknowledge the leaks and their content, and/or to acknowledge more details of their camp system (I'm just using that because it's a prototype model I happen to have on hand regarding what is needed and I want to have the ability to demand from a variety of authorities on all sides of this). And that might also have the potential to open up more things that are *actually* inconvenient, too. Yet, it is ONLY by a TRULY FAIR approach, that the most important thing in the universe - Trust - can be (re)built.","I also want to come out here and say that I find one of the criticisms of Chinese governance that I do actually most heavily agree with relates to its secrecy and lack of transparency & maintaining at least a reasonable level of free discourse (there are more I could say regarding the ""flipside"" here but I'm a) a bit #suppressed rn and b) pressed for time rn). Even if I think it has been unfairly maligned in other instances - actually, precisely *because* I think so, since I can see that secrecy as working against its being able to adequately deal here. I can see how it can help feed things like this kind of diplomacy since the kind I mentioned in my post would require the governors to actually acknowledge the leaks and their content, and/or to acknowledge more details of their camp system (I'm just using that because it's a prototype model I happen to have on hand regarding what is needed and I want to have the ability to demand from a variety of authorities on all sides of this). And that might also have the potential to open up more things that are *actually* inconvenient, too. Yet, it is ONLY by a TRULY FAIR approach, that the most important thing in the universe - Trust - can be (re)built.",2020-04-19T08:01:08+08:00,3080485,False,2020-05-19
mike4ty4,"The thing is, I also think that a large amount of American media - which has a ludicrous amount of power that people need to demand reined in - does actually quite misrepresent things and has manufactured a lot of consent in this regard. But I'm going to use that as a base to actually agree with what they're saying here. The tactic I see from China is to simply just aggressively push their own ideas but never to actually *engage with* the material. Never to really go over it. For example, they could have taken those documents about Xinjiang camps and done some explaining of what certain terms used therein such as ""the organs of dictatorship"" (= government agencies) actually meant and how that the phrase needs to be put with suitable cultural context. They could have explained how that security measures like guards and not allowing anyone to leave the classroom while in session make perfect sense if you really are dealing with terrorist suspects. Same with when Xi announced about ""crushed bodies and smashed bones"" with Hong Kong - it was never a threat to literally do that, but an old idiom to simply say in a forceful manner that the protest would fail to split China and could go into some of the history behind that idiom. But no, instead they just say ""hey look! Low how rich and good we've developed it there!"" and spam that harder and harder, without actually going after any of the motivating stuff behind outside criticism in any detail.","The thing is, I also think that a large amount of American media - which has a ludicrous amount of power that people need to demand reined in - does actually quite misrepresent things and has manufactured a lot of consent in this regard. But I'm going to use that as a base to actually agree with what they're saying here. The tactic I see from China is to simply just aggressively push their own ideas but never to actually *engage with* the material. Never to really go over it. For example, they could have taken those documents about Xinjiang camps and done some explaining of what certain terms used therein such as ""the organs of dictatorship"" (= government agencies) actually meant and how that the phrase needs to be put with suitable cultural context. They could have explained how that security measures like guards and not allowing anyone to leave the classroom while in session make perfect sense if you really are dealing with terrorist suspects. Same with when Xi announced about ""crushed bodies and smashed bones"" with Hong Kong - it was never a threat to literally do that, but an old idiom to simply say in a forceful manner that the protest would fail to split China and could go into some of the history behind that idiom. But no, instead they just say ""hey look! Low how rich and good we've developed it there!"" and spam that harder and harder, without actually going after any of the motivating stuff behind outside criticism in any detail.",2020-04-19T07:43:01+08:00,3080485,False,2020-05-19
mike4ty4,"@mike4ty4                          The Chinese diplomats are, sadly, not better than American ones, I find. There really isn't anyone I see that really, really manages to treat this stuff with the truly fair and nuanced take it deserves - and who has the clout for it to actually matter - more than ever at this pivotal time. And it's really despairing; but I also wonder if maybe more do see it but they also find themselves unable to really do anything about it and hence tend to fall more into gathering behind someone even if they are indeed flawed because there isn’t anything else most people can do as few have the reach to make their own views heard so they settle for uneasily backing some imperfect person or group.","@mike4ty4                          The Chinese diplomats are, sadly, not better than American ones, I find. There really isn't anyone I see that really, really manages to treat this stuff with the truly fair and nuanced take it deserves - and who has the clout for it to actually matter - more than ever at this pivotal time. And it's really despairing; but I also wonder if maybe more do see it but they also find themselves unable to really do anything about it and hence tend to fall more into gathering behind someone even if they are indeed flawed because there isn’t anything else most people can do as few have the reach to make their own views heard so they settle for uneasily backing some imperfect person or group.",2020-04-19T07:48:16+08:00,3080485,False,2020-05-19
Derrik,"""Wolf Warior"" diplomacy is juvenile, unpopular and unwise. China can do some research and learn from the Japanese right after WW2, on what they did to become more respected and likable throughout the world.","""Wolf Warior"" diplomacy is juvenile, unpopular and unwise. China can do some research and learn from the Japanese right after WW2, on what they did to become more respected and likable throughout the world.",2020-04-18T21:22:35+08:00,3080485,False,2020-05-19
Desert Tortoise,@Derrik                          What?  The Japanese failed miserably to atone for their WWII barbarities.  The Germans are the model of atonement and as a result Germany is more highly respected in the world than Japan.,@Derrik                          What?  The Japanese failed miserably to atone for their WWII barbarities.  The Germans are the model of atonement and as a result Germany is more highly respected in the world than Japan.,2020-04-19T02:19:26+08:00,3080485,False,2020-05-19
J123T,@Derrik                           removed their spines to become a docile US vassal.,@Derrik                           removed their spines to become a docile US vassal.,2020-04-19T00:14:58+08:00,3080485,False,2020-05-19
Desert Tortoise,"@J123T                          Exactly what the rest of Asia wants too.  No Asian nation really trusts Japan after the horrors inflicted on the region by the Imperial Japanese Army and Japan has never atoned for their barbarities.  Some of their politicians try but then one of their right wingers flaps his yap and reminds the world why no one really wants to see a re-armed and assertive Japan.  As long as the US can effectively guarantee Japan's protection Japan does not need to arm itself to the degree it would were it left to it's own resources to defend itself.  There are good reasons for example that Japanese do not have portable support equipment for their Air Force.  Their SE is built into hardstands on their flight lines and immovable.  If the JASDF wishes to deploy they require USAF support equipment to do so.  Same for their Navy.  They don't have the replenishment ships and logistics chain to support long range combat for any length of time, but their ships are direct plug ins to US Navy strike groups and would rely on US Navy support to deploy within US naval forces.  Again, this keeps Japan tied to the US and eliminates their ability to create mischief in Asia.","@J123T                          Exactly what the rest of Asia wants too.  No Asian nation really trusts Japan after the horrors inflicted on the region by the Imperial Japanese Army and Japan has never atoned for their barbarities.  Some of their politicians try but then one of their right wingers flaps his yap and reminds the world why no one really wants to see a re-armed and assertive Japan.  As long as the US can effectively guarantee Japan's protection Japan does not need to arm itself to the degree it would were it left to it's own resources to defend itself.  There are good reasons for example that Japanese do not have portable support equipment for their Air Force.  Their SE is built into hardstands on their flight lines and immovable.  If the JASDF wishes to deploy they require USAF support equipment to do so.  Same for their Navy.  They don't have the replenishment ships and logistics chain to support long range combat for any length of time, but their ships are direct plug ins to US Navy strike groups and would rely on US Navy support to deploy within US naval forces.  Again, this keeps Japan tied to the US and eliminates their ability to create mischief in Asia.",2020-04-19T02:24:43+08:00,3080485,False,2020-05-19
Ericsson_5G,"@Desert Tortoise                         In 2016 the Japanese had to return a stockpile of enriched Uranium back to the US.  Japan is prohibited from research and development of nuclear weapons.  However, the US can surely use those enriched stockpile to improve both Japan and Taiwan's nuclear defensive umbrella.  After all, the INF treaty is torn up.                 .","@Desert Tortoise                         In 2016 the Japanese had to return a stockpile of enriched Uranium back to the US.  Japan is prohibited from research and development of nuclear weapons.  However, the US can surely use those enriched stockpile to improve both Japan and Taiwan's nuclear defensive umbrella.  After all, the INF treaty is torn up.                 .",2020-04-19T05:34:32+08:00,3080485,False,2020-05-19
,,,,3080485,False,2020-05-19
[email protected]******,"With America's grave anti-China attitude, any American directed investigation in Wuhan will only reinforce America's anti-China accusation.  Therefore, America's request must be rejected","With America's grave anti-China attitude, any American directed investigation in Wuhan will only reinforce America's anti-China accusation.  Therefore, America's request must be rejected",2020-04-20T02:53:42+08:00,3080513,False,2020-05-19
romi,"No problem, open yours up to China first if you have nothing to hide jerk !","No problem, open yours up to China first if you have nothing to hide jerk !",2020-04-19T21:24:38+08:00,3080513,False,2020-05-19
[email protected]******,"While you didn’t have the guts to allow WHO or other medical experts to access your lab in Ford Detrick, now you want other country to let see whatever facility you like. Only idiot will let you in.","While you didn’t have the guts to allow WHO or other medical experts to access your lab in Ford Detrick, now you want other country to let see whatever facility you like. Only idiot will let you in.",2020-04-19T20:59:09+08:00,3080513,False,2020-05-19
T Chan,"Corona Pompeo, totally insane.","Corona Pompeo, totally insane.",2020-04-19T18:12:21+08:00,3080513,False,2020-05-19
[email protected]******,Terrible Trump and Pompous Pompeo think the US rules the world? Who do they think they are?  How about the US opening up their biolabs for Chinese and world scrutiny?,Terrible Trump and Pompous Pompeo think the US rules the world? Who do they think they are?  How about the US opening up their biolabs for Chinese and world scrutiny?,2020-04-19T11:04:36+08:00,3080513,False,2020-05-19
[email protected]******,Stupid. Burger King thinks anywhere is his home.,Stupid. Burger King thinks anywhere is his home.,2020-04-19T10:37:30+08:00,3080513,False,2020-05-19
luis christian,"Think twice before listening to this guy.                  .                 The fact is: Mike Pompeo's famous words, "" .... We lied, we cheated, we stole..."" at Texas A&M University.                 .                 His words are recorded by News media all over the world.                 .                 Search google for: watch?v=DPt-zXn05ac","Think twice before listening to this guy.                  .                 The fact is: Mike Pompeo's famous words, "" .... We lied, we cheated, we stole..."" at Texas A&M University.                 .                 His words are recorded by News media all over the world.                 .                 Search google for: watch?v=DPt-zXn05ac",2020-04-19T07:30:23+08:00,3080513,False,2020-05-19
[email protected]******,"US used to have one in China.  It was shut down by Trump who also shut down the 2 depts in CDC responsible for management of pandemics. US has been collaborating with China on corona virus research for years. So the pandemic raises questions whether both knew what was coming, and both had their own reasons for having one.","US used to have one in China.  It was shut down by Trump who also shut down the 2 depts in CDC responsible for management of pandemics. US has been collaborating with China on corona virus research for years. So the pandemic raises questions whether both knew what was coming, and both had their own reasons for having one.",2020-04-19T06:48:20+08:00,3080513,False,2020-05-19
nothingchanges,"An obviouse idiot no brainer attempt to pin blame on china, so he can bring in his suitcase full of American virus into the lab and declare to the world 'There China ,we found your Chinese virus inside your laboratory ! you cant deny it !'                   wonderful kids stuff.","An obviouse idiot no brainer attempt to pin blame on china, so he can bring in his suitcase full of American virus into the lab and declare to the world 'There China ,we found your Chinese virus inside your laboratory ! you cant deny it !'                   wonderful kids stuff.",2020-04-19T02:52:09+08:00,3080513,False,2020-05-19
[email protected]******,only if they give reciprocal access to Ft Detrick. Any only with a team including Russia and other countries. Don't need them to fabricate reports,only if they give reciprocal access to Ft Detrick. Any only with a team including Russia and other countries. Don't need them to fabricate reports,2020-04-19T01:27:52+08:00,3080513,False,2020-05-19
,,,,3080513,False,2020-05-19
[email protected]******,There will be many beautiful sights to behold in America. Americans deserve “to be liberated” than anything.,There will be many beautiful sights to behold in America. Americans deserve “to be liberated” than anything.,2020-04-19T12:57:30+08:00,3080511,False,2020-05-19
[email protected]******,These disgruntled Americans should be protesting in front of the PRC embassy or consulate. Protests should also be held in PRC embassies and consulates all over the world. This global crisis was after all caused by the CCP.,These disgruntled Americans should be protesting in front of the PRC embassy or consulate. Protests should also be held in PRC embassies and consulates all over the world. This global crisis was after all caused by the CCP.,2020-04-19T12:50:47+08:00,3080511,False,2020-05-19
[email protected]******,"This is what the civilized world is up against. A megalomaniac willing to risks ordinary people’s life, incite anarchy, promote hatred to get re-elected. For what purpose? To line the pockets of the family dynasty. To burnished his legacy. To challenge the Kennedys, the Bushes and the Clintons as America premier family dynasty. Anyone who thinks that America is on your side is just a tool used as part of this process. Yes, I’m taking about you. To be sure, China is no great benevolent power. However, at least it’s purpose is not a selfish and personal one.","This is what the civilized world is up against. A megalomaniac willing to risks ordinary people’s life, incite anarchy, promote hatred to get re-elected. For what purpose? To line the pockets of the family dynasty. To burnished his legacy. To challenge the Kennedys, the Bushes and the Clintons as America premier family dynasty. Anyone who thinks that America is on your side is just a tool used as part of this process. Yes, I’m taking about you. To be sure, China is no great benevolent power. However, at least it’s purpose is not a selfish and personal one.",2020-04-19T07:43:27+08:00,3080511,False,2020-05-19
[email protected]******,"This is absolutely insane, calling citizens to attack local government! What kind of President is this ? Mafia!","This is absolutely insane, calling citizens to attack local government! What kind of President is this ? Mafia!",2020-04-18T15:47:05+08:00,3080511,False,2020-05-19
Nowstraight-talk,@[email protected]******                          Look what is happening in Hong Kong. Now you know who was teaching the HKners all along.,@[email protected]******                          Look what is happening in Hong Kong. Now you know who was teaching the HKners all along.,2020-04-18T15:52:02+08:00,3080511,False,2020-05-19
[email protected]******,"Just to be clear, the front image is highly misleading.  Those are fake guns.  They are clearly made of plastic.  Notice how few protestors there are in the image.  With 300 million people, you do get a few crazies.","Just to be clear, the front image is highly misleading.  Those are fake guns.  They are clearly made of plastic.  Notice how few protestors there are in the image.  With 300 million people, you do get a few crazies.",2020-04-18T15:13:57+08:00,3080511,False,2020-05-19
[email protected]******,These people could lose family members and still blame the Democrats for Trump's failings.,These people could lose family members and still blame the Democrats for Trump's failings.,2020-04-18T13:15:32+08:00,3080511,False,2020-05-19
Nowstraight-talk,2nd American Civil War. Here we come. One might thought that the outbreak would cause the downfall of China but I think the USA will fall first. Trump will be the President who leads the US into their very next Civil War.,2nd American Civil War. Here we come. One might thought that the outbreak would cause the downfall of China but I think the USA will fall first. Trump will be the President who leads the US into their very next Civil War.,2020-04-18T13:08:56+08:00,3080511,False,2020-05-19
[email protected]******,"This picture says it all. When you have a so called market leader where citizens can carry rifles to the capitol building. Honestly what kind of developed market that claims they are sophisticated would have this kind of situation happen. People use your common sense. This is what happens when you have a crappy education system that fails. For the record doesn’t mean there isn’t good education in the US, but there isn’t good education at mass.","This picture says it all. When you have a so called market leader where citizens can carry rifles to the capitol building. Honestly what kind of developed market that claims they are sophisticated would have this kind of situation happen. People use your common sense. This is what happens when you have a crappy education system that fails. For the record doesn’t mean there isn’t good education in the US, but there isn’t good education at mass.",2020-04-18T13:04:37+08:00,3080511,False,2020-05-19
[email protected]******,"@[email protected]******                          Just to be clear, those are fake guns.  You can clearly tell they are made of plastic from the blue cartridge.","@[email protected]******                          Just to be clear, those are fake guns.  You can clearly tell they are made of plastic from the blue cartridge.",2020-04-18T15:15:38+08:00,3080511,False,2020-05-19
,,,,3080511,False,2020-05-19
[email protected]******,"Meanwhile ...the US was bragging for many years it has all the best data,infrastructure,monitering,experts and equipment.Exceptionalism is a fraud.","Meanwhile ...the US was bragging for many years it has all the best data,infrastructure,monitering,experts and equipment.Exceptionalism is a fraud.",2020-04-18T18:44:33+08:00,3080483,False,2020-05-19
Jim Yardon,Good work keep it up,Good work keep it up,2020-04-18T15:48:07+08:00,3080483,False,2020-05-19
[email protected]******,"pretty cool stuff, would be interested in seeing more of his blog, very impressive","pretty cool stuff, would be interested in seeing more of his blog, very impressive",2020-04-18T12:32:00+08:00,3080483,False,2020-05-19
[email protected]******,Great article! Incredible that his statistics are so precise. We need more forecasters and modellers like Jonathan.,Great article! Incredible that his statistics are so precise. We need more forecasters and modellers like Jonathan.,2020-04-18T12:13:58+08:00,3080483,False,2020-05-19
coolwaves,What kind of article is this with the title that Jonathan Li predicted US Coronavirus cases and stay mum about his predictions on China?                 What does this tell us about censorship in China?,What kind of article is this with the title that Jonathan Li predicted US Coronavirus cases and stay mum about his predictions on China?                 What does this tell us about censorship in China?,2020-04-18T11:07:40+08:00,3080483,False,2020-05-19
Jim Yardon,@coolwaves                            Trump didn’t want to know that coming from a Chinese person Long live China 🇨🇳,@coolwaves                            Trump didn’t want to know that coming from a Chinese person Long live China 🇨🇳,2020-04-18T15:51:14+08:00,3080483,False,2020-05-19
[email protected]******,any epidemiologist with a proper education would predict that happening,any epidemiologist with a proper education would predict that happening,2020-04-18T10:30:17+08:00,3080483,False,2020-05-19
Jim Yardon,@[email protected]******                          Why didn’t you do it Dr J,@[email protected]******                          Why didn’t you do it Dr J,2020-04-18T15:52:26+08:00,3080483,False,2020-05-19
Ac Chung Biscuits,Reported confirmed cases are much lower than the actual number of infections so if the centers for disease control has a higher reported number his statistics are highly inaccurate,Reported confirmed cases are much lower than the actual number of infections so if the centers for disease control has a higher reported number his statistics are highly inaccurate,2020-04-18T10:03:16+08:00,3080483,False,2020-05-19
[email protected]******,Great work. I hope that our government supports him in developing his model for the benefit of all to be prepared for the future,Great work. I hope that our government supports him in developing his model for the benefit of all to be prepared for the future,2020-04-18T09:31:45+08:00,3080483,False,2020-05-19
,,,,3080483,False,2020-05-19
Skinny Vegan,Ms Yeung                  you should know BOJ is the middle man for US$ swaps for china. If you check the swap data from Fed maximim is with BOJ & ECB. China has trillions in US$ treasury securities.,Ms Yeung                  you should know BOJ is the middle man for US$ swaps for china. If you check the swap data from Fed maximim is with BOJ & ECB. China has trillions in US$ treasury securities.,2020-04-19T22:27:45+08:00,3080408,False,2020-05-19
SweetyPie,China refuses to allow its companies do business with the world. SMART.,China refuses to allow its companies do business with the world. SMART.,2020-04-18T17:06:53+08:00,3080408,False,2020-05-19
[email protected]******,"every economy crisis is handled by money printing (QE) by us government. And the extra printed money is solely use on us economy, which means the us dollar in other countries reserve will drop in value... It is kind of wealth transfer from other countries to us just simply by printing more money..... very selfish act of us government but less developed countries has no choice ... sadly","every economy crisis is handled by money printing (QE) by us government. And the extra printed money is solely use on us economy, which means the us dollar in other countries reserve will drop in value... It is kind of wealth transfer from other countries to us just simply by printing more money..... very selfish act of us government but less developed countries has no choice ... sadly",2020-04-18T15:25:02+08:00,3080408,False,2020-05-19
[email protected]******,Finally SCMP is posting something on the real war. China will have to beg for foreign exchange other than HK dollars to feed its people in 2 months. Welcome to the real world.,Finally SCMP is posting something on the real war. China will have to beg for foreign exchange other than HK dollars to feed its people in 2 months. Welcome to the real world.,2020-04-18T14:50:23+08:00,3080408,False,2020-05-19
[email protected]******,The US will keep on printing notes until reaching a worthless threshold.,The US will keep on printing notes until reaching a worthless threshold.,2020-04-18T13:00:13+08:00,3080408,False,2020-05-19
Derrik,Yuan as a true reserve currency? Likely not going to happen in our lifetime. This article dashes a lot of hope.,Yuan as a true reserve currency? Likely not going to happen in our lifetime. This article dashes a lot of hope.,2020-04-17T20:13:38+08:00,3080408,False,2020-05-19
Skinny Vegan,@Derrik                         HK$ has a well edtablished international creditibilty with US$ link (fixed echange rate) May be china should swallow its pride & use it's colony's (Hongkong's) % as a proxy .it can peg Remimbi: HK$ & use HK$ as a proxy,@Derrik                         HK$ has a well edtablished international creditibilty with US$ link (fixed echange rate) May be china should swallow its pride & use it's colony's (Hongkong's) % as a proxy .it can peg Remimbi: HK$ & use HK$ as a proxy,2020-04-19T22:31:41+08:00,3080408,False,2020-05-19
Skinny Vegan,@Derrik                         HK$ has a well edtablished international creditibilty with US$ link (fixed echange rate) May be china should swallow its pride & use it's colony's (Hongkong's) % as a proxy . it can peg Remimbi: HK$    & use HK$ as a proxy to get as much us$ as it wanst in the interbank market.,@Derrik                         HK$ has a well edtablished international creditibilty with US$ link (fixed echange rate) May be china should swallow its pride & use it's colony's (Hongkong's) % as a proxy . it can peg Remimbi: HK$    & use HK$ as a proxy to get as much us$ as it wanst in the interbank market.,2020-04-19T22:31:03+08:00,3080408,False,2020-05-19
Skinny Vegan,@Derrik                         HK$ has a well edtablished international creditibilty with US$ link (fixed echange rate) May be china should swallow its pride & use it's colony's (Hongkong's) % as a proxy . it can peg Remimbi: HK$    & use HK$ as a proxy to get as much us# as it wanst in the interbank market.,@Derrik                         HK$ has a well edtablished international creditibilty with US$ link (fixed echange rate) May be china should swallow its pride & use it's colony's (Hongkong's) % as a proxy . it can peg Remimbi: HK$    & use HK$ as a proxy to get as much us# as it wanst in the interbank market.,2020-04-19T22:30:56+08:00,3080408,False,2020-05-19
[email protected]******,"ah, all that US dollar printing is going to make the dollar worthless.","ah, all that US dollar printing is going to make the dollar worthless.",2020-04-17T19:35:10+08:00,3080408,False,2020-05-19
,,,,3080408,False,2020-05-19
,,,,3080371,False,2020-05-19
[email protected]******,Who trust China reporting numbers must be living in fantasy land,Who trust China reporting numbers must be living in fantasy land,2020-04-17T18:05:58+08:00,3080313,False,2020-05-19
taiposs,This comment was unpublished because it contravened the SCMP's Terms & Conditions.,This comment was unpublished because it contravened the SCMP's Terms & Conditions.,2020-04-17T09:56:10+08:00,3080313,False,2020-05-19
[email protected]******,@taiposs                          WoW nothing like this happen in China ! Hardly anyone died in China. Really ???,@taiposs                          WoW nothing like this happen in China ! Hardly anyone died in China. Really ???,2020-04-17T18:04:50+08:00,3080313,False,2020-05-19
,,,,3080313,False,2020-05-19
